smiles,tg_celsius
*CC(*)(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-30.0
*CC(*)(O)C(O)C(O)O,120.0
*CC(*)(OC(=O)C(F)(F)C(F)(F)F)C(=O)OC(C)C,50.0
*CC(*)(OC(=O)c1ccccc1)Oc1ccccc1C(C)C,65.0
*CC(*)(OC(C)=O)C(=O)OCCCBr,45.0
*CC(*)(OC(C)=O)[Si](C)(C)C,45.0
*CC(*)(OC(C)=O)c1c(Br)cc(F)c(F)c1Cl,110.0
*CC(*)(OC(C)=O)c1cc(OC(=O)CCCCC(C)C)cc(C(=O)O)c1C,65.0
*CC(*)(OC(C)=O)c1ccc(Cl)cc1Cl,110.0
*CC(*)(OCC(=O)Oc1ccccc1)C(O)COc1ccc(OC(=O)c2ccc(OCCCCCCC)c(N)c2)cc1OC,45.0
*CC(*)(OCC(F)(F)C(F)(F)F)C(C)Cl,75.0
*CC(*)(OCCCCCC)OCCOc1ccccc1,-30.0
*CC(*)(Oc1ccc(Br)cc1)c1ccccc1,110.0
*CC(*)(Oc1ccc(C)cc1)Oc1ccc(CC)cc1,65.0
*CC(*)(Oc1ccc(C)cc1)c1ccc(C)c(Cl)c1,115.0
*CC(*)([2H])C(=O)OC(O)Cl,60.0
*CC(*)([2H])C(=O)OCCCCCCCOc1ccc(C(=O)Oc2ccc(/N=N/c3ccc(OC)cc3)cc2)cc1,40.0
*CC(*)([2H])C(=O)OCCCCCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-55.0
*CC(*)([2H])C(=O)OCCSC,-20.0
*CC(*)([2H])C(=O)Oc1ccc(C(F)(F)F)cc1,65.0
*CC(*)([2H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,45.0
*CC(*)/C=C/C(C)Cc1ccccc1,-20.0
*CC(*)/C=C/CCCCCC,-55.0
*CC(*)/C=C/c1cc(OCC)ccc1OCCCC,15.0
*CC(*)/N=N/c1ccccc1C,90.0
*CC(*)=C(C)CCC(=O)OCCCCCCO,-50.0
*CC(*)=C([2H])C(=O)Oc1ccc(CCCCCCC(F)(F)F)cc1,-15.0
*CC(*)=C([2H])C(Oc1ccccc1)Oc1c(Cl)ccc(Cl)c1Cl,85.0
*CC(*)=C([2H])Cl,-20.0
*CC(*)=CCN(CCC)c1ccc(/N=N/c2ccc(C(=O)Oc3ccc(OC=C(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)cc2)cc1,85.0
*CC(*)C#CCc1ccccc1,45.0
*CC(*)C(=C=NC)C(=O)NCCCCCCN,-20.0
*CC(*)C(=CCl)N(NC(C)=O)C(=O)OC,130.0
*CC(*)C(=O)/C=C/[Si](C)(C)CCCC(=O)OC,-20.0
*CC(*)C(=O)C(CCl)CCCCCCCCCC,-40.0
*CC(*)C(=O)C(Cl)c1cccc(C(C)(C)C)c1,100.0
*CC(*)C(=O)C([2H])(CC(C)=O)C(=O)OC(C)(Cl)Cl,65.0
*CC(*)C(=O)C1CCCC1=O,80.0
*CC(*)C(=O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-20.0
*CC(*)C(=O)CCCCCCCCCCC(=O)Nc1ccc(C(=O)OCCCCCCOc2ccc(OC(=O)OC(C)COC(C)COC(C)(C)C)cc2)cc1,-20.0
*CC(*)C(=O)N(C#N)C(C)=O,130.0
*CC(*)C(=O)N(C(=O)OCCC)C(=O)OCCCCCC,45.0
*CC(*)C(=O)N(C)c1ccc(-c2ccccc2)nc1,160.0
*CC(*)C(=O)N(C)c1ccc(/N=N/c2ccc(-c3ccccc3)cc2)cc1,150.0
*CC(*)C(=O)N(CBr)c1ccc(N(C)C)cc1,130.0
*CC(*)C(=O)N(CC(C)(C)C)C(C)C,120.0
*CC(*)C(=O)N(CC)C(=O)OCCCC,45.0
*CC(*)C(=O)N(CC)CC(C)CC,-10.0
*CC(*)C(=O)N(CC)c1ccc(-c2ccccc2)cc1,150.0
*CC(*)C(=O)N(CC)c1ccc(/N=N/c2ccc(C=C(C)C)cc2)cc1,130.0
*CC(*)C(=O)N(CC)c1ccc(/N=N/c2ccc(S(=O)(=O)c3ccc(OCc4ccccc4)cc3)cc2)cc1,140.0
*CC(*)C(=O)N(CC)c1ccc(C(=O)OCc2ccccc2)cc1,130.0
*CC(*)C(=O)N(CCC)C(=O)Nc1ccc(/N=N/c2ccc(C(=O)[O][Na])cc2)cc1,190.0
*CC(*)C(=O)N(CCC)CCSCC,-30.0
*CC(*)C(=O)N(CCC)c1ccc(/N=N/c2ccc(F)cc2)cc1,120.0
*CC(*)C(=O)N(CCCC)CC(C)SC,-20.0
*CC(*)C(=O)N(CCCCCC)N(CC)CC(C)C,-35.0
*CC(*)C(=O)N(CCl)c1ccc([N+](=O)[O-])cc1,150.0
*CC(*)C(=O)N(Cl)C(C)(C)C,130.0
*CC(*)C(=O)N(Cl)c1cccc(Br)c1,130.0
*CC(*)C(=O)N(F)C(Cl)C(F)(F)F,90.0
*CC(*)C(=O)N(OCCOCCOC)c1cccc(OC)c1,45.0
*CC(*)C(=O)N(Oc1ccc(Br)cc1)c1ccc(F)cc1,130.0
*CC(*)C(=O)N(Oc1ccc(O)cc1)Oc1ccc(C(F)(F)F)cc1,150.0
*CC(*)C(=O)NC(=O)N(C)C=S,130.0
*CC(*)C(=O)NC(=O)OCCOCCSC,45.0
*CC(*)C(=O)NC(C)=CC(C)CC,90.0
*CC(*)C(=O)NC(C)C(=O)OCCOC(C)O,65.0
*CC(*)C(=O)NC(C)C[N+](=O)Cl,120.0
*CC(*)C(=O)NC(C)c1ccccc1C,150.0
*CC(*)C(=O)NC(CC)C(CC)COC(C)C,45.0
*CC(*)C(=O)NC(CC)NC(C)=N/C=C/C(=O)OCC(=O)OCC,65.0
*CC(*)C(=O)NC(CCCCCCCCC)N(CCCC)C(=O)OCCCC,-20.0
*CC(*)C(=O)NC(Cl)(Cc1ccccc1)S(=O)(=O)O,150.0
*CC(*)C(=O)NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,85.0
*CC(*)C(=O)NC1CCCC1(C)C,150.0
*CC(*)C(=O)NCC(F)(F)CC[Si](C)(C)C(F)(F)Cl,65.0
*CC(*)C(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,45.0
*CC(*)C(=O)NCCC(F)(F)C(F)(F)C(F)(F)F,65.0
*CC(*)C(=O)NCCCCC(=O)OCCCCCCCCCCCCCC,-40.0
*CC(*)C(=O)NCCCCCC(C)CCCCCC,-30.0
*CC(*)C(=O)NCCCCCCCCCNC(=O)Oc1ccccc1,40.0
*CC(*)C(=O)NCCCCCCCCNC(=O)c1ccc(N(C)C(=O)[O][Na])cc1,90.0
*CC(*)C(=O)NCCCCCCOc1ccccc1CCC,-10.0
*CC(*)C(=O)NCCCCC[N+](C)(C)CCCCC,45.0
*CC(*)C(=O)NCCCF,90.0
*CC(*)C(=O)NCCOCC(Br)=C(C#N)C(=O)OC,85.0
*CC(*)C(=O)NCCOc1ccc(/C=N/c2ccc(Br)cc2)c(C)c1,130.0
*CC(*)C(=O)NCC[N+](NC(=O)Oc1ccccc1)OC(C)=O,130.0
*CC(*)C(=O)NCNC(=O)OCc1ccc(OCCCC)cc1,65.0
*CC(*)C(=O)NC[Si](C)(C)CCBr,55.0
*CC(*)C(=O)NCc1ccc(C)cc1C,130.0
*CC(*)C(=O)NNC(=O)N(CC)NCC,90.0
*CC(*)C(=O)NNC(=O)OCc1ccccc1,140.0
*CC(*)C(=O)NNC(=O)c1ccc([Si](C)(C)c2ccc(F)cc2)cc1,130.0
*CC(*)C(=O)Nc1cc(NCC(C)C)c(C(=O)[O][Na])c(C(=O)O)c1,180.0
*CC(*)C(=O)Nc1cc(OCC(C)CC)ccc1/C=C/c1ccc(CCl)cc1,130.0
*CC(*)C(=O)Nc1ccc(C(=O)Nc2cc(N)nc(Cl)c2)cc1C,210.0
*CC(*)C(=O)Nc1ccc(C(=O)Oc2ccc(-c3ccc(OCCCC)cc3)cc2)cc1,140.0
*CC(*)C(=O)Nc1ccc(Cl)c(C)c1,170.0
*CC(*)C(=O)Nc1ccc(N(CC)C(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,65.0
*CC(*)C(=O)Nc1ccc(NC(=O)OCCCCC)cc1,130.0
*CC(*)C(=O)Nc1ccc(OCCBr)cc1,130.0
*CC(*)C(=O)Nc1cccc(C(=O)Oc2ccc(OCCC)cc2)c1,120.0
*CC(*)C(=O)Nc1cccc(OCC(C)C)c1,120.0
*CC(*)C(=O)Nc1ccccc1CC(O)CO,130.0
*CC(*)C(=O)OC(=O)CCN(C)c1ccc(C(C)(C)c2ccc(OCCCCCC)cc2)cc1,35.0
*CC(*)C(=O)OC(=O)c1ccc(C#N)cc1,150.0
*CC(*)C(=O)OC(=O)c1ccccc1OC,60.0
*CC(*)C(=O)OC(C(C)C)C(CC(C)(C)C)C(F)(F)F,85.0
*CC(*)C(=O)OC(C)(C)c1cc(C)c(OC(C)=O)c(C)c1C,120.0
*CC(*)C(=O)OC(C)(CC(F)(F)F)C([2H])([2H])Cl,65.0
*CC(*)C(=O)OC(C)Br,45.0
*CC(*)C(=O)OC(C)C([2H])CN(CC)COC,-30.0
*CC(*)C(=O)OC(C)CCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-30.0
*CC(*)C(=O)OC(C)CCOCCCC,-50.0
*CC(*)C(=O)OC(C)COC(=O)c1ccc(OCCCCCC)cc1,-20.0
*CC(*)C(=O)OC(C)OC(C)C,-20.0
*CC(*)C(=O)OC(C)OC(C)C(C)C,-20.0
*CC(*)C(=O)OC(C)OC(C)COC(C)(C)C,-20.0
*CC(*)C(=O)OC(C)OCCc1ccc(F)cc1Cl,45.0
*CC(*)C(=O)OC(CC(C)C)c1ccc(C(=O)OCCCCC)cc1,20.0
*CC(*)C(=O)OC(CCC)CCC,-40.0
*CC(*)C(=O)OC(CCCO)O[Si](C)(C)C,-20.0
*CC(*)C(=O)OC(CC[N+](C)(C)C)OC,60.0
*CC(*)C(=O)OC(CCl)CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-20.0
*CC(*)C(=O)OC(CO)OC(C)(C)C,45.0
*CC(*)C(=O)OC(COC(C)=O)C(F)(F)F,45.0
*CC(*)C(=O)OC(COC(C)OC(C)C)C(O)C(O)C(C)(C)C,-15.0
*CC(*)C(=O)OC(Cl)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,65.0
*CC(*)C(=O)OC(Cl)CO,65.0
*CC(*)C(=O)OC(F)(COCCOC)OCCOCCOCCOCCOCCOCCOCCOCCOC,-55.0
*CC(*)C(=O)OC([2H])(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,65.0
*CC(*)C(=O)OC([2H])(Cl)Cl,60.0
*CC(*)C(=O)OC([2H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,25.0
*CC(*)C(=O)OC1C=c2ccccc2=C1,120.0
*CC(*)C(=O)OC1CC1N,85.0
*CC(*)C(=O)OC1CCC(C)O1,20.0
*CC(*)C(=O)OCC#Cc1ccc(CNCCCCCCCC)cc1,45.0
*CC(*)C(=O)OCC(=O)OC(C)CC,-10.0
*CC(*)C(=O)OCC(C)(CC)C(C)C,40.0
*CC(*)C(=O)OCC(C)(COC(C)=O)C(=O)OC,45.0
*CC(*)C(=O)OCC(C)CCC(O)C(C)C,-20.0
*CC(*)C(=O)OCC(CC)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.0
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,45.0
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,15.0
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(OC(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-10.0
*CC(*)C(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(-c3ccc(F)cc3)cc2)cc1,95.0
*CC(*)C(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(OC(C)CCC)cc2)cc1,45.0
*CC(*)C(=O)OCC(O)C[Si](C)(C)C#Cc1ccc(S(=O)(=O)O)cc1,85.0
*CC(*)C(=O)OCC([2H])(Cl)C(F)(F)F,55.0
*CC(*)C(=O)OCC1(C)CCCCCCO1,-20.0
*CC(*)C(=O)OCC1(CBr)CCC1O,70.0
*CC(*)C(=O)OCC1(CC)CCCCC(OC(C)=O)C1(C)C,55.0
*CC(*)C(=O)OCC1(OC)CO1,45.0
*CC(*)C(=O)OCCC(=O)Oc1ccc2ccccc2c1,45.0
*CC(*)C(=O)OCCC(C)(C)OCCOC,-40.0
*CC(*)C(=O)OCCC(C)(O)COCc1ccc([N+](=O)[O-])cc1,45.0
*CC(*)C(=O)OCCC(C)Oc1ccccc1,-20.0
*CC(*)C(=O)OCCC(CO)COC(C)COCCOC,-30.0
*CC(*)C(=O)OCCC1CCO1,-20.0
*CC(*)C(=O)OCCCC1CCOC1,-15.0
*CC(*)C(=O)OCCCCC(=O)Oc1ccc(C(C)(C)c2ccc(OCCC)cc2)cc1,15.0
*CC(*)C(=O)OCCCCCCC(=O)N(CCl)CCCCCCCC,-30.0
*CC(*)C(=O)OCCCCCCC(=O)OCCCCCCCCCCCCCCOc1ccc(-c2ccc(OCC)cc2)cc1,-25.0
*CC(*)C(=O)OCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,-15.0
*CC(*)C(=O)OCCCCCCCCCCCCC(=O)OCCCCCCOc1ccc([N+](=O)[O-])cc1,-20.0
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCOc1ccc(-c2ccc(OCCCCCCCCC)cc2)cc1,-30.0
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(C(C)(C)C)cc3)cc2)cc1,-10.0
*CC(*)C(=O)OCCCCCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCCCCCCCCCOc1ccccc1-c1ccc(C)cc1,-30.0
*CC(*)C(=O)OCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCCCCCCCC[N+](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-30.0
*CC(*)C(=O)OCCCCCCCCCCCCCCOc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1,30.0
*CC(*)C(=O)OCCCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(OCC(=O)OC)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCCCCCCn1c2ccccc2c2ccccc21,-20.0
*CC(*)C(=O)OCCCCCCCCCCCCOC(=O)C(C)O,-40.0
*CC(*)C(=O)OCCCCCCCCCCCCOP(=O)(O)Oc1ccccc1,-30.0
*CC(*)C(=O)OCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc2)cc1,-30.0
*CC(*)C(=O)OCCCCCCCCCCCCOc1ccc(S(=O)(=O)c2ccc(OCCCC)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCCCCOC(=O)Nc1ccc(C)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCCCCOc1ccc(/N=N/c2ccc(COCCOCCOCCOCCOCCOC)cc2)cc1,-25.0
*CC(*)C(=O)OCCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,-30.0
*CC(*)C(=O)OCCCCCCCCCCOc1ccc(/N=N/c2ccc(OC([2H])(F)Cl)cc2)cc1,10.0
*CC(*)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(OCCC)cc3)cc2)cc1,5.0
*CC(*)C(=O)OCCCCCCCCCOc1ccc(-c2ccc(OCCC(C)C)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCCOc1ccc(N(C)C)cc1,-30.0
*CC(*)C(=O)OCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCOCCOC)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCN(CCCC)COC(F)(F)F,-40.0
*CC(*)C(=O)OCCCCCCCCOc1ccc(-c2ccc(C(=O)OCCCC)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCOc1ccc(-c2ccc(CC)cc2Br)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCOc1ccc(-c2ccc(OCCCCCCCC)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCCOc1ccc(-c2ccc([Si](C)(C)C)cc2)cc1,-10.0
*CC(*)C(=O)OCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,10.0
*CC(*)C(=O)OCCCCCCCCOc1ccc(CCNNC(=O)c2ccc(C(=O)OC(C)=O)cc2)cc1,-10.0
*CC(*)C(=O)OCCCCCCCCOc1ccc([N+](=O)[O-])cc1,-30.0
*CC(*)C(=O)OCCCCCCCC[N+](Oc1ccccc1)(C(F)(F)F)C(F)(F)F,-20.0
*CC(*)C(=O)OCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,30.0
*CC(*)C(=O)OCCCCCCCOc1ccc(CCCCCCOc2ccc(OCC)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCCOc1ccc(NC(=O)c2ccc(OCc3ccc(OCc4ccccc4)cc3)cc2)cc1,15.0
*CC(*)C(=O)OCCCCCCCOc1ccc(S(=O)(=O)c2ccc(OCCCCCCCCC)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCN(C)c1c(C)cc(C)cc1O,-15.0
*CC(*)C(=O)OCCCCCCOC(=O)OCCOC(C)(C)COC,-40.0
*CC(*)C(=O)OCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C(=O)OCCC)cc2)cc1,-10.0
*CC(*)C(=O)OCCCCCCOc1c(C)cc(Br)cc1Cl,-10.0
*CC(*)C(=O)OCCCCCCOc1ccc(/N=C/c2ccc(OC)cc2)cc1,10.0
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)C(F)(F)F)cc1,10.0
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(OC)cc3)cc2)cc1,45.0
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OC)cc3)cc2)cc1,45.0
*CC(*)C(=O)OCCCCCCOc1ccc(CCCCCCCCCCOc2ccccc2-c2ccccc2)cc1,-10.0
*CC(*)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCCCCC(C)(C)C#N)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OCc3ccc(OCC(CC)CCCCCCCC)cc3)cc2)cc1,-20.0
*CC(*)C(=O)OCCCCCCOc1cccc(N(CC)CC)c1,-20.0
*CC(*)C(=O)OCCCCCC[N+](C)(C)CCCOC(=O)OCCC,-30.0
*CC(*)C(=O)OCCCCCOc1ccc(-c2ccc(C(=O)OCc3ccc(OC)cc3)cc2)cc1,45.0
*CC(*)C(=O)OCCCCCOc1ccc(-c2ccc(S(=O)(=O)O)cc2)cc1,45.0
*CC(*)C(=O)OCCCCCOc1ccc(C(=O)OCCCCCCCC)cc1,-30.0
*CC(*)C(=O)OCCCCCOc1ccc(C(=O)Oc2cc(C(=O)O)cc(C(=O)O)c2C)c(C)c1,45.0
*CC(*)C(=O)OCCCCCOc1ccc(C(=O)Oc2ccc(-c3ccc(C#N)cc3)cc2)cc1,65.0
*CC(*)C(=O)OCCCCCOc1ccc(C2CCCC(CCCCCC)CC2)cc1,-20.0
*CC(*)C(=O)OCCCCOC(=O)C(CCl)C(C)(C)C,-20.0
*CC(*)C(=O)OCCCCOC(=O)C(F)(F)Cl,-20.0
*CC(*)C(=O)OCCCCOC(=O)Oc1ccc(OC(=O)COc2ccc(-c3ccc(C#C)cc3)cc2)cc1,45.0
*CC(*)C(=O)OCCCCOCC,-40.0
*CC(*)C(=O)OCCCCOc1ccc(-c2ccc(OCCC)cc2)cc1,30.0
*CC(*)C(=O)OCCCCOc1ccc(/C=N/c2ccc(C#N)cc2)cc1,60.0
*CC(*)C(=O)OCCCCOc1ccc(/N=N/c2ccc(OCCC)c(Br)c2)cc1,45.0
*CC(*)C(=O)OCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(/N=N/c4ccc(OC)cc4)cc3)cc2)cc1,90.0
*CC(*)C(=O)OCCCCOc1ccc(OC(=O)CCCCCC)cc1,-15.0
*CC(*)C(=O)OCCCCOc1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2)nc1,45.0
*CC(*)C(=O)OCCCCOc1ccc(OCCOc2ccc(Cl)cc2)cc1,15.0
*CC(*)C(=O)OCCCCSCCCCCC,-50.0
*CC(*)C(=O)OCCCC[N+](=O)[O-],-30.0
*CC(*)C(=O)OCCCC[SH](=O)(N=O)OCCO,-20.0
*CC(*)C(=O)OCCCC[Si](C)(C)CC,-60.0
*CC(*)C(=O)OCCCNC(=O)c1ccc(C(=O)OC)cc1,55.0
*CC(*)C(=O)OCCCOC(F)(F)Cl,-20.0
*CC(*)C(=O)OCCCOc1ccc(C(=O)OCc2ccc([N+](=O)[O-])cc2)cc1,45.0
*CC(*)C(=O)OCCCOc1ccc(S(=O)(=O)c2ccc(C#N)cc2)cc1,55.0
*CC(*)C(=O)OCCCS(=O)(=O)C(O)(Cl)Cl,45.0
*CC(*)C(=O)OCCN(C)C(C)CO,-20.0
*CC(*)C(=O)OCCN(C)CCCOC(=O)Nc1ccc(Sc2ccccc2)cc1,15.0
*CC(*)C(=O)OCCN(C)N(CC)C(=O)Oc1ccc(/N=N/c2ccc(F)cc2)cc1,85.0
*CC(*)C(=O)OCCN(C)c1ccc(N(C)C)c(C)c1,45.0
*CC(*)C(=O)OCCN(C)c1ccc(OC[PH](C)(C)C)cc1,45.0
*CC(*)C(=O)OCCN(CC(C)C)OC,-30.0
*CC(*)C(=O)OCCN(CC(C)C)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,25.0
*CC(*)C(=O)OCCN(CC)CCSC,-30.0
*CC(*)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0
*CC(*)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc(/N=N/c3ccc(OC)cc3)cc2)cc1,130.0
*CC(*)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc(C=O)cc2)cc1,90.0
*CC(*)C(=O)OCCN(CCC)CN(C)C,-20.0
*CC(*)C(=O)OCCN1CCCCCC1,-10.0
*CC(*)C(=O)OCCNc1ccc(Br)cc1,45.0
*CC(*)C(=O)OCCOC(=O)NCC(F)(F)F,45.0
*CC(*)C(=O)OCCOC(C)CCCCC,-50.0
*CC(*)C(=O)OCCOCC(=O)OC1CCCC(C(=O)OCC)O1,-20.0
*CC(*)C(=O)OCCOCC(O)COCCOCC,-40.0
*CC(*)C(=O)OCCOCCOC(=O)c1ccc(C)cc1,-20.0
*CC(*)C(=O)OCCOCCOC(=O)c1ccc(OCC)cc1,-20.0
*CC(*)C(=O)OCCOCCOCCOC(=O)c1ccc(OC(=O)COc2ccc(/C=C/C(=O)Oc3ccc([N+](=O)[O-])cc3)cc2)cc1,25.0
*CC(*)C(=O)OCCOCCOCCOCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,30.0
*CC(*)C(=O)OCCOCCOCCOCCOC(C)OC,-55.0
*CC(*)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCC#N,-55.0
*CC(*)C(=O)OCCOCCOCCOCCOCCOc1ccc(C(=O)Oc2ccc(/N=N/c3ccccc3)cc2)cc1,10.0
*CC(*)C(=O)OCCOCCOCCOc1ccc(C(=O)OCc2ccc(OCCCC)cc2)cc1,-20.0
*CC(*)C(=O)OCCOCCOc1ccc(OC(=O)c2ccc(OCC(C)CCCCCC)cc2)cc1,-20.0
*CC(*)C(=O)OCCOCCOc1ccc(S(=O)(=O)c2ccc(OC(C)CC)cc2)cc1,15.0
*CC(*)C(=O)OCCOc1ccc(/C=C/c2ccc(Cl)cc2)cc1,90.0
*CC(*)C(=O)OCCOc1ccc(/N=N/c2ccc(C=O)cc2)cc1,90.0
*CC(*)C(=O)OCCOc1ccc(/N=N/c2ccc(OC(=O)Cl)cc2)cc1,90.0
*CC(*)C(=O)OCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(OCCC)cc3)cc2)cc1,90.0
*CC(*)C(=O)OCCOc1ccc(C(=O)c2ccc(OC)cc2)cc1,45.0
*CC(*)C(=O)OCCOc1ccc(C(=O)c2ccccc2O)cc1,40.0
*CC(*)C(=O)OCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(/N=N/c4ccc(OCCOC)cc4)cc3)cc2)cc1C,80.0
*CC(*)C(=O)OCCOc1ccc(OC(=O)c2ccc(OCC#C)cc2)cc1,45.0
*CC(*)C(=O)OCCSCOC(=O)OCCCCC,-40.0
*CC(*)C(=O)OCC[N+](C)(C)C(C)C,80.0
*CC(*)C(=O)OCC[N+](C)(C)CCc1ccc(-c2ccc(C#N)cc2)cc1,130.0
*CC(*)C(=O)OCC[N+](C)(C)COC(=O)N(CC)CC,60.0
*CC(*)C(=O)OCC[N+](C)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C([2H])(F)F,70.0
*CC(*)C(=O)OCC[N+](N)(CC)CCC,60.0
*CC(*)C(=O)OCC[PH](C)(C)CCCCC,-20.0
*CC(*)C(=O)OCC[Si](C)(C)CCCN(C)C,-60.0
*CC(*)C(=O)OCCc1ncc(F)cc1F,55.0
*CC(*)C(=O)OCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,110.0
*CC(*)C(=O)OCOCCOCCOCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,15.0
*CC(*)C(=O)OC[Si](C)(C)CCCCCC,-70.0
*CC(*)C(=O)OC[Si](C)(C)CCCOC(=O)OC,-30.0
*CC(*)C(=O)OCc1c(C)cc(Cl)c(F)c1F,85.0
*CC(*)C(=O)OCc1c(Cl)cc(C)cc1OC,65.0
*CC(*)C(=O)OCc1ccc(-c2ccc(C#N)cc2)cc1,130.0
