custom_id,smiles,echoed_smiles,tg_celsius
lab_03302,*CC(C)(CC)COC(=O)CCCCCC(=O)OCC/C=C(/*)C,*CC(C)(CC)COC(=O)CCCCCC(=O)OCC/C=C(/*)C,-40.0
lab_05871,*/C=C/C=C/C=C/C=C/C(=O)NCCCCCCNCCCCCCNC(=O)N*,*/C=C/C=C/C=C/C=C/C(=O)NCCCCCCNCCCCCCNC(=O)N*,45.0
lab_09196,*Oc1cccc(OC(=O)c2ccc(C(=O)Oc3ccc(*)cc3)cc2)c1,*Oc1cccc(OC(=O)c2ccc(C(=O)Oc3ccc(*)cc3)cc2)c1,130.0
lab_04183,*O[Si](*)(C)CCCCCCCOc1ccc(C(=O)Oc2ccc(COC(C)=O)cc2)cc1,*O[Si](*)(C)CCCCCCCOc1ccc(C(=O)Oc2ccc(COC(C)=O)cc2)cc1,-20.0
lab_04605,*CC(*)c1cc(C(=O)OCCCCCCCCCCCC)cc([N+](=O)[O-])c1,*CC(*)c1cc(C(=O)OCCCCCCCCCCCC)cc([N+](=O)[O-])c1,-20.0
lab_09903,*Oc1ccc(Oc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)c(F)c1F,*Oc1ccc(Oc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)c(F)c1F,210.0
lab_01576,*Nc1ccc(NC(=O)c2cc(S(=O)(=O)N(C)C(*)=O)c([N-]C)cc2C)cc1C,*Nc1ccc(NC(=O)c2cc(S(=O)(=O)N(C)C(*)=O)c([N-]C)cc2C)cc1C,260.0
lab_06146,*CCN(CCCCCC[PH](C)(C)C)C(=O)N*,*CCN(CCCCCC[PH](C)(C)C)C(=O)N*,-25.0
lab_04964,*C(=O)Oc1ccc(OCCCCCCCc2ccc(OC(=O)CCCN3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,*C(=O)Oc1ccc(OCCCCCCCc2ccc(OC(=O)CCCN3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,45.0
lab_06015,*CC(CO)CS(=O)(=O)c1ccc(C#Cc2ccc(C(*)Cl)cc2)cc1C,*CC(CO)CS(=O)(=O)c1ccc(C#Cc2ccc(C(*)Cl)cc2)cc1C,130.0
lab_01343,*Oc1ccc(NC(=O)c2cc(OCCC(C)C)c(C(*)=O)cc2C(=O)OCCCCCCCCCC)cc1,*Oc1ccc(NC(=O)c2cc(OCCC(C)C)c(C(*)=O)cc2C(=O)OCCCCCCCCCC)cc1,45.0
lab_07637,*C#Cc1ccc(CCNC(=O)CCC(=O)NCCO*)cc1,*C#Cc1ccc(CCNC(=O)CCC(=O)NCCO*)cc1,45.0
lab_01484,*O[Si](C)(C)CC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(*)cc1,*O[Si](C)(C)CC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(*)cc1,-30.0
lab_07101,*CCCCCCCCP(CCCCCC)C(=O)CCCCCCCCCC(=O)N*,*CCCCCCCCP(CCCCCC)C(=O)CCCCCCCCCC(=O)N*,-40.0
lab_03210,*c1ccc(*)c(-c2ccc(C)cc2)c1OCCCCCCCCCCCCCCCC,*c1ccc(*)c(-c2ccc(C)cc2)c1OCCCCCCCCCCCCCCCC,-20.0
lab_04859,*CC(*)C(=O)NC(CC)C(CC)COC(C)C,*CC(*)C(=O)NC(CC)C(CC)COC(C)C,45.0
lab_09509,*OCCCCCCCCSCCCNC(=O)C(C)=C(C)CCSCCCCCC[Si](C)(C)O*,*OCCCCCCCCSCCCNC(=O)C(C)=C(C)CCSCCCCCC[Si](C)(C)O*,-50.0
lab_09751,*CCCCCCCCCNC(=O)CCCCCCCC(=O)NC(CCCCCC)C(=O)N*,*CCCCCCCCCNC(=O)CCCCCCCC(=O)NC(CCCCCC)C(=O)N*,45.0
lab_05705,*CCCSC[As]C(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCCSC[As]C(=O)Nc1ccc(C)c(NC(=O)O*)c1,90.0
lab_01531,*NC(=O)NC(=O)c1ccc(C(C)(C)c2ccc(S(*)(=O)=O)cc2)cc1,*NC(=O)NC(=O)c1ccc(C(C)(C)c2ccc(S(*)(=O)=O)cc2)cc1,210.0
lab_06916,*C#CC#CC#CCCCCCCCOC(=O)c1ccc(C(=O)NCCO*)cc1,*C#CC#CC#CCCCCCCCOC(=O)c1ccc(C(=O)NCCO*)cc1,45.0
lab_05117,*OP(=O)(Oc1ccccc1)C(*)c1ccc(Cl)cc1Br,*OP(=O)(Oc1ccccc1)C(*)c1ccc(Cl)cc1Br,95.0
lab_03147,*SSc1ccc(/C=C/c2ccc(/N=N/c3ccc([Si](*)(C)C)cc3)cc2)cc1,*SSc1ccc(/C=C/c2ccc(/N=N/c3ccc([Si](*)(C)C)cc3)cc2)cc1,110.0
lab_06985,*C/C=C(\C#*)COC(=O)Nc1ccc(Sc2ccc(C)cc2)cc1,,85.0
lab_08675,*CCNNC(=O)c1ccc(C(=O)NCCCNC(=O)CCCCCCCC(=O)NCCCCCCCCCC[Si](*)(CC)CCCC)cc1,*CCNNC(=O)c1ccc(C(=O)NCCCNC(=O)CCCCCCCC(=O)NCCCCCCCCCC[Si](*)(CC)CCCC)cc1,-20.0
lab_06237,*Oc1ccc(/C=C/N=C/c2ccc(OC(=O)CCCCCCCCC(*)=O)c(-c3ccccc3)c2)cc1-c1ccccc1,*Oc1ccc(/C=C/N=C/c2ccc(OC(=O)CCCCCCCCC(*)=O)c(-c3ccccc3)c2)cc1-c1ccccc1,65.0
lab_08680,*CC(*)C(=O)OCC1(OC)CO1,*CC(*)C(=O)OCC1(OC)CO1,45.0
lab_05647,*CC(*)C(O)COC(C)C(=O)OC,*CC(*)C(O)COC(C)C(=O)OC,-20.0
lab_05949,*CCCCCCCCCCCCOc1ccc(-c2cc(C(=O)OC(C)CC)cc([N+](=O)O)c2)c(*)c1,*CCCCCCCCCCCCOc1ccc(-c2cc(C(=O)OC(C)CC)cc([N+](=O)O)c2)c(*)c1,15.0
lab_04269,*CCCCc1ccc(-c2ccc(N=*)c(SC)c2)cc1CCCCCC,*CCCCc1ccc(-c2ccc(N=*)c(SC)c2)cc1CCCCCC,85.0
lab_06622,*OC(COC(=O)NCCSCCCSSOC(*)=O)C1CCCC[N+]1,*OC(COC(=O)NCCSCCCSSOC(*)=O)C1CCCC[N+]1,25.0
lab_01073,*Sc1ccc(-c2ccc(*)cc2)cc1-c1cccnc1,*Sc1ccc(-c2ccc(*)cc2)cc1-c1cccnc1,150.0
lab_01956,*Oc1ccc(NC(=O)c2ccc(C(=O)Oc3ccc(*)cc3)c(Br)c2)cc1CCCCCCC,*Oc1ccc(NC(=O)c2ccc(C(=O)Oc3ccc(*)cc3)c(Br)c2)cc1CCCCCCC,110.0
lab_07292,*C#CC(CC)CCCNS(*)(=O)=O,*C#CC(CC)CCCNS(*)(=O)=O,45.0
lab_05954,*CCC1CCCC1NC(=O)CCCCC(=O)NCCOCC(*)=O,*CCC1CCCC1NC(=O)CCCCC(=O)NCCOCC(*)=O,15.0
lab_06995,*CN(*)CCOc1ccc(C(=O)Oc2ccc(C#CC)cc2)cc1,*CN(*)CCOc1ccc(C(=O)Oc2ccc(C#CC)cc2)cc1,65.0
lab_01377,*CC(*)(C)C(=O)OCCCCCCCCCOc1ccc(C(=O)c2ccc(OCCCC)cc2)cc1,*CC(*)(C)C(=O)OCCCCCCCCCOc1ccc(C(=O)c2ccc(OCCCC)cc2)cc1,-10.0
lab_01449,*CCC(=O)NCC(C)(C)CCNC(=O)O*,*CCC(=O)NCC(C)(C)CCNC(=O)O*,55.0
lab_08118,*c1cc(C)c(C)c(*)c1C#N,*c1cc(C)c(C)c(*)c1C#N,250.0
lab_04245,*CCOc1ccc(C(=O)OCCCCCCCn2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,*CCOc1ccc(C(=O)OCCCCCCCn2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,85.0
lab_01904,*Nc1cc(*)c(C(C)(C)C)cc1C=N,*Nc1cc(*)c(C(C)(C)C)cc1C=N,210.0
lab_03960,*CCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCC[Si](C)(C)COC(=O)O*,*CCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCC[Si](C)(C)COC(=O)O*,-40.0
lab_04045,*Oc1cccc(NC(=O)NCCCCCCCCCCCNC(*)=O)c1,*Oc1cccc(NC(=O)NCCCCCCCCCCCNC(*)=O)c1,45.0
lab_09804,*Oc1ccc(C(CC)c2ccc(OCC(O)COc3ccc(C(*)=O)cc3)cc2)cc1,*Oc1ccc(C(CC)c2ccc(OCC(O)COc3ccc(C(*)=O)cc3)cc2)cc1,55.0
lab_01119,*CCCCCCCCCCOC(=O)C(CCCCCCCCOc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)O*,*CCCCCCCCCCOC(=O)C(CCCCCCCCOc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)O*,-15.0
lab_09092,*CCCCCCOC(=O)Cc1ccc(CCCNC(=O)CCSP(=O)(O*)OCC)cc1,*CCCCCCOC(=O)Cc1ccc(CCCNC(=O)CCSP(=O)(O*)OCC)cc1,-15.0
lab_01452,*CCCc1ccc(-c2ccc(SCCCCCCCCCCCCCCCC)cc2)c(*)c1,*CCCc1ccc(-c2ccc(SCCCCCCCCCCCCCCCC)cc2)c(*)c1,-30.0
lab_06804,*/N=N/C=C(/*)c1ccccc1[N+](=O)[O-],*/N=N/C=C(/*)c1ccccc1[N+](=O)[O-],130.0
lab_03102,*CCCCCCCCCCCCCCOc1ccc(C(=O)OC[Si](C)(C)c2ccc(O*)cc2)cc1,*CCCCCCCCCCCCCCOc1ccc(C(=O)OC[Si](C)(C)c2ccc(O*)cc2)cc1,-10.0
lab_05279,*CC(*)(C)C(=O)OCCCCOC(=O)c1ccc(C(=O)Nc2ccc(OCC(C)C)cc2)nc1,*CC(*)(C)C(=O)OCCCCOC(=O)c1ccc(C(=O)Nc2ccc(OCC(C)C)cc2)nc1,65.0
lab_05853,*CCN(CC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2cccc(C#N)c2)cc1,*CCN(CC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(/N=N/c2cccc(C#N)c2)cc1,140.0
lab_01628,*CC(=O)C(O)COc1ccc(C(C)(C)c2ccc(OCCOc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)cc2)cc1,*CC(=O)C(O)COc1ccc(C(C)(C)c2ccc(OCCOc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)cc2)cc1,95.0
lab_01722,*CCOCCOC(=O)C(CCCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)O*)cc2)cc1)c1ccc(/N=N/c2ccc(OCCCCCC)cc2)cc1,*CCOCCOC(=O)C(CCCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)O*)cc2)cc1)c1ccc(/N=N/c2ccc(OCCCCCC)cc2)cc1,5.0
lab_06753,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,320.0
lab_00162,*CCC/C=C/COC(=O)C(CCCCCCCCCCCCCO*)c1ccc(C#N)cc1,*CCC/C=C/COC(=O)C(CCCCCCCCCCCCCO*)c1ccc(C#N)cc1,-20.0
lab_06593,*CC(*)COc1ccc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOC)cc2)cc1,*CC(*)COc1ccc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOC)cc2)cc1,-20.0
lab_04556,*OC(C)C(O)O*,*OC(C)C(O)O*,30.0
lab_03251,*CC(*)(C)C(=O)OOC(C)(C)CCOCCCOCCOCCOCCO,*CC(*)(C)C(=O)OOC(C)(C)CCOCCCOCCOCCOCCO,-40.0
lab_05344,*Cc1ccc(CCN(C)C(=O)CCCCCCCCCCC(=O)NCCCCCCCCC(*)=O)cc1,*Cc1ccc(CCN(C)C(=O)CCCCCCCCCCC(=O)NCCCCCCCCC(*)=O)cc1,-20.0
lab_02784,*OC(=O)CCCOC(=O)CCC(CCCCCCNC(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC(*)=O)cc2)cc1)C(=O)OCCOCCOCCOCCOCCOCCOC,*OC(=O)CCCOC(=O)CCC(CCCCCCNC(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC(*)=O)cc2)cc1)C(=O)OCCOCCOCCOCCOCCOCCOC,-30.0
lab_09291,*Oc1ccc(OC(=O)c2cc(OCCOCCOCCOCC)c(C(*)=O)cc2OCCCCCCCCCCCCCC)cc1,*Oc1ccc(OC(=O)c2cc(OCCOCCOCCOCC)c(C(*)=O)cc2OCCCCCCCCCCCCCC)cc1,-10.0
lab_07839,*Oc1ccc(C(=O)c2cccnc2)c(NC(=O)CCCCCS(*)(=O)=O)c1,*Oc1ccc(C(=O)c2cccnc2)c(NC(=O)CCCCCS(*)(=O)=O)c1,145.0
lab_09568,*CC(*)(C)CC(=O)OCCOCCOCCOCCOCCOCCOCC(F)(F)F,*CC(*)(C)CC(=O)OCCOCCOCCOCCOCCOCCOCC(F)(F)F,-55.0
lab_00612,*CC(*)(C)C(=O)OCCOc1c(C)cc(C)nc1C,*CC(*)(C)C(=O)OCCOc1c(C)cc(C)nc1C,65.0
lab_08657,*OP(=O)(Oc1ccc(/N=N/c2ccc(OCC)cc2)cc1)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1,*OP(=O)(Oc1ccc(/N=N/c2ccc(OCC)cc2)cc1)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1,105.0
lab_00470,*Oc1ccc(-n2on2-c2ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(*)cc5)cc4)cc3)cc2)cc1,*Oc1ccc(-n2on2-c2ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(*)cc5)cc4)cc3)cc2)cc1,175.0
lab_05114,*COc1ccc(C(CCCCCCC)c2ccc(OCC(O)COc3ccc(/C=C(\C)c4ccc(O*)cc4)cc3)cc2)cc1,,45.0
lab_05933,*C=C=C(C#CNC(=O)c1ccc(C(=O)NNC(=O)C(O)COc2ccc(C(=O)Nc3cccc(*)c3)cc2)cc1)c1ccc(OC)cc1,*C=C=C(C#CNC(=O)c1ccc(C(=O)NNC(=O)C(O)COc2ccc(C(=O)Nc3cccc(*)c3)cc2)cc1)c1ccc(OC)cc1,165.0
lab_01189,*CCCNC(=O)CCS(=O)(=O)C(C)SNC(=O)C(*)=O,*CCCNC(=O)CCS(=O)(=O)C(C)SNC(=O)C(*)=O,45.0
lab_07573,*CC(*)(C)C(=O)OCCc1cc(O)c(C(F)(F)F)c(Br)c1,*CC(*)(C)C(=O)OCCc1cc(O)c(C(F)(F)F)c(Br)c1,95.0
lab_04864,*Oc1ccc(OC(=O)c2ccc(OCCSCC)cc2)c(OC(=O)[Si](C)(C)c2ccccc2C(=O)OC(O)C(O)C(O)C(*)=O)c1,*Oc1ccc(OC(=O)c2ccc(OCCSCC)cc2)c(OC(=O)[Si](C)(C)c2ccccc2C(=O)OC(O)C(O)C(O)C(*)=O)c1,65.0
lab_04364,*CCCCCCCCS(=O)(=O)CCCCCCCCCS(=O)(=O)CCCCCCCNC(=O)c1ccc(C(=O)N*)c(C)c1,*CCCCCCCCS(=O)(=O)CCCCCCCCCS(=O)(=O)CCCCCCCNC(=O)c1ccc(C(=O)N*)c(C)c1,45.0
lab_01707,*CCCCCCC#CSSCCS*,*CCCCCCC#CSSCCS*,-60.0
lab_04650,*CCN(CCOC(=O)c1ccc(*)cc1)c1ccc(C)cc1,*CCN(CCOC(=O)c1ccc(*)cc1)c1ccc(C)cc1,45.0
lab_05632,*C(=O)c1ccc(/N=N/c2ccc(C(=O)c3ccc(*)s3)o2)s1,*C(=O)c1ccc(/N=N/c2ccc(C(=O)c3ccc(*)s3)o2)s1,130.0
lab_09760,*N=P(*)(CCCCCCCOC(=O)OCCSCCOCCOC)OCC(=O)OCC[N+](C)(C)C,*N=P(*)(CCCCCCCOC(=O)OCCSCCOCCOC)OCC(=O)OCC[N+](C)(C)C,-40.0
lab_04271,*CCCCCC(=O)NCCc1ccc(CNC(=O)CCCC(=O)S*)cc1,*CCCCCC(=O)NCCc1ccc(CNC(=O)CCCC(=O)S*)cc1,15.0
lab_08390,*CC(*)C(=O)OCCOc1ccc(C(=O)c2ccc(OC)cc2)cc1,*CC(*)C(=O)OCCOc1ccc(C(=O)c2ccc(OC)cc2)cc1,45.0
lab_00885,*C(=O)Nc1ccc(C(=O)NCCCNCC(*)=S)cc1,*C(=O)Nc1ccc(C(=O)NCCCNCC(*)=S)cc1,90.0
lab_09093,*c1ccc(-c2ccc(C[Si](*)(c3ccccc3)c3ccccc3)cc2)cc1,*c1ccc(-c2ccc(C[Si](*)(c3ccccc3)c3ccccc3)cc2)cc1,145.0
lab_08714,*CC(CC)(CCl)S*,*CC(CC)(CCl)S*,15.0
lab_04765,*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(NC(=O)c6ccc(*)c(C)c6)cc5C)cc4)cc3)cc2)cc1,*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(NC(=O)c6ccc(*)c(C)c6)cc5C)cc4)cc3)cc2)cc1,195.0
lab_07200,*NCc1cccc(CCCNC(=O)CCCS(=O)(=O)CCCC(=O)NCC(*)=O)c1,*NCc1cccc(CCCNC(=O)CCCS(=O)(=O)CCCC(=O)NCC(*)=O)c1,45.0
lab_04665,*CCC=CCCC(=O)NCCCCCCCCCOCCCCCNC(=O)CS*,*CCC=CCCC(=O)NCCCCCCCCCOCCCCCNC(=O)CS*,-40.0
lab_06600,*CCCCP(CC(=O)O*)c1ccccc1,*CCCCP(CC(=O)O*)c1ccccc1,-20.0
lab_04489,*O[Si](C)(CCCCC)CCCSC(=O)Nc1ccc(C)c(*)c1,*O[Si](C)(CCCCC)CCCSC(=O)Nc1ccc(C)c(*)c1,-20.0
lab_00445,*/C=C/c1cc(OCC(CCCCCC)CC[Si](C)(C)C)c(*)s1,*/C=C/c1cc(OCC(CCCCCC)CC[Si](C)(C)C)c(*)s1,-30.0
lab_01776,*CC(C)CCCSC(=O)Nc1ccc(CCNC(=O)CCc2ccc(C(=O)S*)cc2)cc1,*CC(C)CCCSC(=O)Nc1ccc(CCNC(=O)CCc2ccc(C(=O)S*)cc2)cc1,25.0
lab_09513,*c1ccc2c(c1)c1sc(*)cc1n2CCCC,*c1ccc2c(c1)c1sc(*)cc1n2CCCC,180.0
lab_02697,*CCCCCCCS(=O)(=O)CCCCCCC(=O)NC(C)CSC(=O)N*,*CCCCCCCS(=O)(=O)CCCCCCC(=O)NC(C)CSC(=O)N*,15.0
lab_08563,*c1ccc([Si](*)(C)CC(F)(F)[Si](F)(F)C(F)(F)F)cc1,*c1ccc([Si](*)(C)CC(F)(F)[Si](F)(F)C(F)(F)F)cc1,45.0
lab_04185,*Cc1ccccc1OCCCCCCCCCCO*,*Cc1ccccc1OCCCCCCCCCCO*,-30.0
lab_02435,*CCCOC(=O)CC=C(C#N)CO*,*CCCOC(=O)CC=C(C#N)CO*,45.0
lab_09147,*/C=C/c1cc(C=*)cc(C(C)(C)c2ccc([Si](C)c3ccccc3)cc2S(=O)(=O)O)c1,*/C=C/c1cc(C=*)cc(C(C)(C)c2ccc([Si](C)c3ccccc3)cc2S(=O)(=O)O)c1,175.0
lab_01472,*CCCCCCCCCCOCCCCOCCCCOCCCCCO*,*CCCCCCCCCCOCCCCOCCCCOCCCCCO*,-55.0
lab_08903,*CC(Cl)(OC)C(*)(C)C,*CC(Cl)(OC)C(*)(C)C,90.0
lab_02066,*Oc1ccc(C(C)C#CC(C)COc2ccc(/C=N/c3ccc(*)cc3)cc2)cc1,*Oc1ccc(C(C)C#CC(C)COc2ccc(/C=N/c3ccc(*)cc3)cc2)cc1,95.0
lab_05892,*CCCCOC(=O)NCCSCCSCCSCCNC(=O)O*,*CCCCOC(=O)NCCSCCSCCSCCNC(=O)O*,-30.0
lab_05277,*CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC/C=C/C(CO*)CSCC,*CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC/C=C/C(CO*)CSCC,-55.0
lab_00941,*COCCOC(=O)c1ccc(/N=N/c2ccc(C(=O)O*)cc2)cc1,*COCCOC(=O)c1ccc(/N=N/c2ccc(C(=O)O*)cc2)cc1,65.0
lab_03940,*CCCCCCCCC[N+](C)(C)c1ccc([N+](=O)[O-])cc1C(=O)O*,*CCCCCCCCC[N+](C)(C)c1ccc([N+](=O)[O-])cc1C(=O)O*,45.0
lab_09869,*CC(*)C(=O)OC(Cl)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*CC(*)C(=O)OC(Cl)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,65.0
lab_03994,*CCCCCC#CC#CC#CC#CCSCCCCS*,*CCCCCC#CC#CC#CC#CCSCCCCS*,-30.0
lab_03391,*CC(CCCCCCOc1ccc(-c2ccc(O*)cc2)cc1)CCSC,*CC(CCCCCCOc1ccc(-c2ccc(O*)cc2)cc1)CCSC,-5.0
lab_01370,*CCOC(=O)CCCCS(=O)(=O)CCC(C)(C)CSC(=O)O*,*CCOC(=O)CCCCS(=O)(=O)CCC(C)(C)CSC(=O)O*,-10.0
lab_07460,*CCO[Si](C)(C)Cc1c(F)c(F)c(*)c(Cl)c1Br,*CCO[Si](C)(C)Cc1c(F)c(F)c(*)c(Cl)c1Br,-20.0
lab_04846,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(NC(=O)OC(C)(C)C)cc2)cc1,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(NC(=O)OC(C)(C)C)cc2)cc1,45.0
lab_00353,*CCCCCCCCCCCCCCCCCC(C)COC(=O)CCCCC(=O)O*,*CCCCCCCCCCCCCCCCCC(C)COC(=O)CCCCC(=O)O*,-55.0
lab_00278,*CC=C(CCCC)CN(*)C(C)C,*CC=C(CCCC)CN(*)C(C)C,-20.0
lab_03179,*CC(*)C(=O)N(Cl)C(C)(C)C,*CC(*)C(=O)N(Cl)C(C)(C)C,130.0
lab_02348,*CCCCOC(=O)NNC(=O)c1ccc(C(C)(C)c2ccc(C(=O)O*)cc2)cc1,*CCCCOC(=O)NNC(=O)c1ccc(C(C)(C)c2ccc(C(=O)O*)cc2)cc1,65.0
lab_03278,*Sc1ccc(-c2ccc(NC(=O)NC(=O)c3ccc(C(=O)NNC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,*Sc1ccc(-c2ccc(NC(=O)NC(=O)c3ccc(C(=O)NNC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,250.0
lab_09148,*CC(*)Oc1ccccc1OCC,*CC(*)Oc1ccccc1OCC,45.0
lab_01008,*OS(=O)(=O)c1cc(C(=O)O)ccc1*,*OS(=O)(=O)c1cc(C(=O)O)ccc1*,120.0
lab_06827,*O[Si](*)(C)CCCCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(C)=O)cc3)cc2)cc1,*O[Si](*)(C)CCCCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(C)=O)cc3)cc2)cc1,15.0
lab_05338,*Oc1ccccc1C(=O)OCCCCCCOC(*)=O,*Oc1ccccc1C(=O)OCCCCCCOC(*)=O,-20.0
lab_08020,*OC(=O)c1ccc(C(=O)OC(=O)c2cccc(C(=O)S(=O)(=O)c3cccc(C(*)=O)c3)c2)cc1,*OC(=O)c1ccc(C(=O)OC(=O)c2cccc(C(=O)S(=O)(=O)c3cccc(C(*)=O)c3)c2)cc1,210.0
lab_09681,*OC(C)CCOc1ccccc1C(*)=O,*OC(C)CCOc1ccccc1C(*)=O,40.0
lab_01011,*NC(=O)C1CC(CCCCOc2ccc(/C=C/C(=*)CC)cc2)C(=O)NC1(C)C,*NC(=O)C1CC(CCCCOc2ccc(/C=C/C(=*)CC)cc2)C(=O)NC1(C)C,90.0
lab_01105,*CC(=O)CNC(=O)C(C)=C(C)C(=O)O*,*CC(=O)CNC(=O)C(C)=C(C)C(=O)O*,120.0
lab_06195,*Cc1ccc(NC(=O)CCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)c(C)c1,*Cc1ccc(NC(=O)CCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)c(C)c1,90.0
lab_05629,*CCCCCCCCCOC(=O)CSCCCCNC(=O)CCCCCCCCS*,*CCCCCCCCCOC(=O)CSCCCCNC(=O)CCCCCCCCS*,-40.0
lab_03955,*CC(*)(C)C(=O)OC(C)CCCCOCCOCCOC,*CC(*)(C)C(=O)OC(C)CCCCOCCOCCOC,-50.0
lab_06418,*Oc1ccc(C(C)(C)c2ccc(*)c(OCC(C)(C)CC)c2)cc1OC,*Oc1ccc(C(C)(C)c2ccc(*)c(OCC(C)(C)CC)c2)cc1OC,145.0
lab_05081,*Oc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(C)(C)c4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,*Oc1ccc(OC(=O)c2ccc(OCCCCCCOc3ccc(C(C)(C)c4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,65.0
lab_04507,*Oc1ccc(C(CC)(CCC)c2ccc(Oc3ccc(C(=O)NNC(*)=O)cc3)cc2)cc1,*Oc1ccc(C(CC)(CCC)c2ccc(Oc3ccc(C(=O)NNC(*)=O)cc3)cc2)cc1,140.0
lab_02846,*CC(C#N)CNC(=O)CCCCCCCCCCC(=O)NCC(=O)O*,*CC(C#N)CNC(=O)CCCCCCCCCCC(=O)NCC(=O)O*,45.0
lab_06573,*CCCOC(=O)c1cccc(C(=O)OCc2ccc(O*)cc2)c1,*CCCOC(=O)c1cccc(C(=O)OCc2ccc(O*)cc2)c1,45.0
lab_00952,*[Si](*)(C)OCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(OC)cc3)cc2)c(Br)c1,*[Si](*)(C)OCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(OC)cc3)cc2)c(Br)c1,10.0
lab_04502,*CC(*)(C)C(=O)OCCCCOc1ccc(/C=C/C(=O)OC)cc1,*CC(*)(C)C(=O)OCCCCOc1ccc(/C=C/C(=O)OC)cc1,40.0
lab_00535,*C/C=C(\C#N)C=*,,100.0
lab_05436,*OC(=O)Cc1ccc(CC(=O)NCCOCCOCCOCCOC(=O)c2ccc(C#Cc3cccnc3*)cc2)cc1,*OC(=O)Cc1ccc(CC(=O)NCCOCCOCCOCCOC(=O)c2ccc(C#Cc3cccnc3*)cc2)cc1,15.0
lab_00102,*CCCOCCCCCCOC(=O)Cc1ccc(CCc2ccc(C(=O)N*)cc2)cc1,*CCCOCCCCCCOC(=O)Cc1ccc(CCc2ccc(C(=O)N*)cc2)cc1,5.0
lab_04352,*CCCC(C)(C)COC(=O)CCCCN(C)C(=O)CCCCC(=O)N(*)C,*CCCC(C)(C)COC(=O)CCCCN(C)C(=O)CCCCC(=O)N(*)C,-20.0
lab_06800,*c1ccc(*)c([Si](C)(C)C)c1,*c1ccc(*)c([Si](C)(C)C)c1,130.0
